x;y;z;u;v;nx;ny;nz;tx;ty;tz;bx;by;bz;column;row
-1071.8104;1688.7658;1568.7223;0.7931;0.2632;0.5352;-0.8447;-0.0000;0.8436;0.5345;0.0526;-0.0445;-0.0282;0.9986;23;5
-996.2238;1734.3097;1573.6238;0.8276;0.2632;0.4969;-0.8678;-0.0000;0.8663;0.4961;0.0582;-0.0505;-0.0290;0.9983;24;5
-919.9501;1775.7858;1578.9228;0.8621;0.2632;0.4586;-0.8887;-0.0000;0.8869;0.4576;0.0636;-0.0565;-0.0292;0.9980;25;5
-843.3439;1813.2681;1584.5747;0.8966;0.2632;0.4206;-0.9072;-0.0000;0.9051;0.4196;0.0686;-0.0622;-0.0289;0.9976;26;5
-766.7565;1846.8896;1590.5312;0.9310;0.2632;0.3837;-0.9235;-0.0000;0.9210;0.3826;0.0734;-0.0677;-0.0282;0.9973;27;5
-690.5325;1876.8456;1596.7403;0.9655;0.2632;0.3484;-0.9373;0.0000;0.9345;0.3473;0.0777;-0.0729;-0.0271;0.9970;28;5
-615.0071;1903.3974;1603.1462;1.0000;0.2632;0.3157;-0.9489;0.0000;0.9457;0.3146;0.0817;-0.0775;-0.0257;0.9967;29;5
-1999.8673;-72.6204;1523.5703;0.0000;0.3158;0.9998;0.0203;0.0001;-0.0202;0.9951;-0.0963;-0.0020;0.0963;0.9953;0;6
-2000.2560;7.1623;1516.0089;0.0345;0.3158;0.9999;-0.0117;0.0000;0.0116;0.9957;-0.0922;0.0010;0.0922;0.9957;1;6
-1997.8711;88.8757;1508.6314;0.0690;0.3158;0.9989;-0.0475;0.0000;0.0473;0.9950;-0.0874;0.0041;0.0873;0.9962;2;6
-1992.3040;172.2637;1501.5193;0.1034;0.3158;0.9963;-0.0863;-0.0000;0.0861;0.9929;-0.0820;0.0071;0.0817;0.9966;3;6
-1983.2127;257.0440;1494.7468;0.1379;0.3158;0.9919;-0.1274;-0.0000;0.1270;0.9890;-0.0762;0.0097;0.0756;0.9971;4;6
-1970.3188;342.9115;1488.3818;0.1724;0.3158;0.9855;-0.1699;-0.0000;0.1695;0.9830;-0.0699;0.0119;0.0689;0.9976;5;6
-1953.4050;429.5424;1482.4852;0.2069;0.3158;0.9769;-0.2135;-0.0000;0.2131;0.9750;-0.0633;0.0135;0.0618;0.9980;6;6
-1932.3111;516.5974;1477.1114;0.2414;0.3158;0.9663;-0.2576;-0.0000;0.2572;0.9647;-0.0564;0.0145;0.0545;0.9984;7;6
-1906.9319;603.7260;1472.3083;0.2759;0.3158;0.9534;-0.3017;-0.0000;0.3014;0.9522;-0.0493;0.0149;0.0470;0.9988;8;6
-1877.2135;690.5696;1468.1174;0.3103;0.3158;0.9383;-0.3457;-0.0000;0.3454;0.9375;-0.0419;0.0145;0.0393;0.9991;9;6
-1843.1506;776.7656;1464.5739;0.3448;0.3158;0.9212;-0.3892;-0.0000;0.3890;0.9206;-0.0345;0.0134;0.0317;0.9994;10;6
-1804.7830;861.9511;1461.7068;0.3793;0.3158;0.9019;-0.4320;-0.0000;0.4318;0.9016;-0.0269;0.0116;0.0242;0.9996;11;6
-1762.1931;945.7662;1459.5387;0.4138;0.3158;0.8806;-0.4738;0.0000;0.4737;0.8805;-0.0192;0.0091;0.0169;0.9998;12;6
-1715.5027;1027.8582;1458.0865;0.4483;0.3158;0.8574;-0.5147;0.0000;0.5146;0.8573;-0.0115;0.0059;0.0099;0.9999;13;6
-1664.8696;1107.8849;1457.3608;0.4828;0.3158;0.8323;-0.5544;0.0000;0.5544;0.8323;-0.0038;0.0021;0.0032;1.0000;14;6
-1610.4849;1185.5185;1457.3667;0.5172;0.3158;0.8053;-0.5928;0.0000;0.5928;0.8053;0.0039;-0.0023;-0.0032;1.0000;15;6
-1552.5698;1260.4493;1458.1032;0.5517;0.3158;0.7767;-0.6299;0.0000;0.6299;0.7766;0.0116;-0.0073;-0.0090;0.9999;16;6
-1491.3726;1332.3893;1459.5637;0.5862;0.3158;0.7463;-0.6656;0.0000;0.6655;0.7462;0.0193;-0.0128;-0.0144;0.9998;17;6
-1427.1656;1401.0760;1461.7359;0.6207;0.3158;0.7144;-0.6998;0.0000;0.6995;0.7141;0.0269;-0.0188;-0.0192;0.9996;18;6
-1360.2421;1466.2759;1464.6023;0.6552;0.3158;0.6809;-0.7324;-0.0000;0.7319;0.6805;0.0344;-0.0252;-0.0234;0.9994;19;6
-1290.9133;1527.7886;1468.1395;0.6897;0.3158;0.6461;-0.7632;-0.0000;0.7626;0.6456;0.0418;-0.0319;-0.0270;0.9991;20;6
-1219.5054;1585.4500;1472.3192;0.7241;0.3158;0.6101;-0.7923;-0.0000;0.7914;0.6094;0.0491;-0.0389;-0.0300;0.9988;21;6
-1146.3560;1639.1363;1477.1075;0.7586;0.3158;0.5730;-0.8195;-0.0000;0.8182;0.5721;0.0562;-0.0461;-0.0322;0.9984;22;6
-1071.8120;1688.7676;1482.4656;0.7931;0.3158;0.5352;-0.8447;-0.0000;0.8430;0.5341;0.0632;-0.0533;-0.0338;0.9980;23;6
-996.2256;1734.3117;1488.3494;0.8276;0.3158;0.4969;-0.8678;-0.0000;0.8657;0.4957;0.0698;-0.0606;-0.0347;0.9976;24;6
-919.9518;1775.7876;1494.7100;0.8621;0.3158;0.4586;-0.8887;-0.0000;0.8861;0.4572;0.0762;-0.0677;-0.0350;0.9971;25;6
-843.3452;1813.2696;1501.4934;0.8966;0.3158;0.4206;-0.9072;-0.0000;0.9042;0.4192;0.0823;-0.0746;-0.0346;0.9966;26;6
-766.7568;1846.8903;1508.6411;0.9310;0.3158;0.3836;-0.9235;-0.0000;0.9199;0.3822;0.0879;-0.0812;-0.0337;0.9961;27;6
-690.5312;1876.8450;1516.0896;0.9655;0.3158;0.3484;-0.9374;0.0000;0.9333;0.3469;0.0931;-0.0873;-0.0324;0.9957;28;6
-615.0035;1903.3950;1523.7709;1.0000;0.3158;0.3156;-0.9489;0.0000;0.9443;0.3141;0.0978;-0.0928;-0.0308;0.9952;29;6
-1999.8609;-72.6262;1444.1853;0.0000;0.3684;0.9998;0.0204;0.0001;-0.0202;0.9935;-0.1124;-0.0024;0.1124;0.9937;0;7
-2000.2527;7.1591;1435.3511;0.0345;0.3684;0.9999;-0.0116;0.0000;0.0116;0.9941;-0.1075;0.0012;0.1075;0.9942;1;7
-1997.8701;88.8745;1426.7366;0.0690;0.3684;0.9989;-0.0475;0.0000;0.0473;0.9937;-0.1019;0.0048;0.1018;0.9948;2;7
-1992.3046;172.2639;1418.4352;0.1034;0.3684;0.9963;-0.0863;-0.0000;0.0859;0.9917;-0.0956;0.0083;0.0953;0.9954;3;7
-1983.2142;257.0451;1410.5327;0.1379;0.3684;0.9919;-0.1274;-0.0000;0.1269;0.9879;-0.0888;0.0113;0.0881;0.9960;4;7
-1970.3209;342.9131;1403.1072;0.1724;0.3684;0.9855;-0.1699;-0.0000;0.1694;0.9822;-0.0815;0.0139;0.0803;0.9967;5;7
-1953.4072;429.5441;1396.2291;0.2069;0.3684;0.9769;-0.2135;-0.0000;0.2129;0.9743;-0.0738;0.0158;0.0721;0.9973;6;7
-1932.3133;516.5991;1389.9615;0.2414;0.3684;0.9663;-0.2576;-0.0000;0.2570;0.9642;-0.0657;0.0170;0.0635;0.9978;7;7
-1906.9338;603.7274;1384.3596;0.2759;0.3684;0.9534;-0.3018;-0.0000;0.3013;0.9518;-0.0574;0.0174;0.0547;0.9984;8;7
-1877.2150;690.5707;1379.4718;0.3103;0.3684;0.9383;-0.3457;-0.0000;0.3453;0.9372;-0.0489;0.0169;0.0459;0.9988;9;7
-1843.1515;776.7664;1375.3387;0.3448;0.3684;0.9212;-0.3892;-0.0000;0.3889;0.9204;-0.0402;0.0157;0.0370;0.9992;10;7
-1804.7835;861.9515;1371.9941;0.3793;0.3684;0.9019;-0.4320;-0.0000;0.4317;0.9015;-0.0313;0.0136;0.0283;0.9995;11;7
-1762.1933;945.7663;1369.4646;0.4138;0.3684;0.8806;-0.4738;-0.0000;0.4737;0.8804;-0.0224;0.0106;0.0197;0.9997;12;7
-1715.5025;1027.8580;1367.7697;0.4483;0.3684;0.8574;-0.5147;-0.0000;0.5146;0.8573;-0.0135;0.0069;0.0115;0.9999;13;7
-1664.8692;1107.8846;1366.9222;0.4828;0.3684;0.8323;-0.5544;0.0000;0.5544;0.8323;-0.0044;0.0025;0.0037;1.0000;14;7
-1610.4845;1185.5182;1366.9278;0.5172;0.3684;0.8053;-0.5928;0.0000;0.5928;0.8053;0.0046;-0.0027;-0.0037;1.0000;15;7
-1552.5694;1260.4490;1367.7856;0.5517;0.3684;0.7767;-0.6299;0.0000;0.6299;0.7766;0.0135;-0.0085;-0.0105;0.9999;16;7
-1491.3724;1332.3892;1369.4883;0.5862;0.3684;0.7463;-0.6656;-0.0000;0.6654;0.7461;0.0225;-0.0150;-0.0168;0.9997;17;7
-1427.1658;1401.0762;1372.0216;0.6207;0.3684;0.7144;-0.6998;-0.0000;0.6994;0.7140;0.0314;-0.0219;-0.0224;0.9995;18;7
-1360.2427;1466.2766;1375.3651;0.6552;0.3684;0.6809;-0.7323;-0.0000;0.7318;0.6804;0.0401;-0.0294;-0.0273;0.9992;19;7
-1290.9144;1527.7896;1379.4918;0.6897;0.3684;0.6461;-0.7632;-0.0000;0.7623;0.6454;0.0488;-0.0372;-0.0315;0.9988;20;7
-1219.5069;1585.4514;1384.3685;0.7241;0.3684;0.6101;-0.7923;-0.0000;0.7910;0.6091;0.0573;-0.0454;-0.0350;0.9984;21;7
-1146.3580;1639.1381;1389.9559;0.7586;0.3684;0.5730;-0.8195;-0.0000;0.8178;0.5718;0.0656;-0.0537;-0.0376;0.9978;22;7
-1071.8143;1688.7697;1396.2084;0.7931;0.3684;0.5352;-0.8447;-0.0000;0.8424;0.5338;0.0736;-0.0622;-0.0394;0.9973;23;7
-996.2280;1734.3140;1403.0745;0.8276;0.3684;0.4969;-0.8678;-0.0000;0.8649;0.4953;0.0814;-0.0706;-0.0405;0.9967;24;7
-919.9541;1775.7899;1410.4967;0.8621;0.3684;0.4586;-0.8887;-0.0000;0.8852;0.4567;0.0888;-0.0789;-0.0408;0.9960;25;7
-843.3469;1813.2714;1418.4118;0.8966;0.3684;0.4206;-0.9072;-0.0000;0.9031;0.4187;0.0959;-0.0870;-0.0403;0.9954;26;7
-766.7576;1846.8913;1426.7507;0.9310;0.3684;0.3836;-0.9235;-0.0000;0.9186;0.3816;0.1024;-0.0946;-0.0393;0.9947;27;7
-690.5304;1876.8447;1435.4387;0.9655;0.3684;0.3483;-0.9374;0.0000;0.9318;0.3463;0.1084;-0.1016;-0.0378;0.9941;28;7
-615.0005;1903.3928;1444.3956;1.0000;0.3684;0.3156;-0.9489;0.0000;0.9427;0.3136;0.1138;-0.1080;-0.0359;0.9935;29;7
-1999.8550;-72.6314;1364.7994;0.0000;0.4211;0.9998;0.0204;0.0001;-0.0202;0.9915;-0.1283;-0.0027;0.1283;0.9917;0;8
-2000.2499;7.1566;1354.6927;0.0345;0.4211;0.9999;-0.0116;0.0000;0.0115;0.9924;-0.1228;0.0014;0.1227;0.9924;1;8
-1997.8696;88.8740;1344.8412;0.0690;0.4211;0.9989;-0.0475;0.0000;0.0472;0.9921;-0.1163;0.0055;0.1162;0.9932;2;8
-1992.3057;172.2648;1335.3506;0.1034;0.4211;0.9963;-0.0863;-0.0000;0.0858;0.9903;-0.1092;0.0094;0.1088;0.9940;3;8
-1983.2163;257.0469;1326.3181;0.1379;0.4211;0.9919;-0.1274;-0.0000;0.1267;0.9867;-0.1014;0.0129;0.1005;0.9948;4;8
-1970.3235;342.9154;1317.8322;0.1724;0.4211;0.9855;-0.1699;-0.0000;0.1692;0.9812;-0.0930;0.0158;0.0917;0.9957;5;8
-1953.4099;429.5465;1309.9727;0.2069;0.4211;0.9769;-0.2135;-0.0000;0.2127;0.9735;-0.0842;0.0180;0.0823;0.9964;6;8
-1932.3158;516.6014;1302.8113;0.2414;0.4211;0.9663;-0.2576;-0.0000;0.2568;0.9635;-0.0751;0.0194;0.0725;0.9972;7;8
-1906.9361;603.7295;1296.4107;0.2759;0.4211;0.9534;-0.3018;-0.0000;0.3011;0.9513;-0.0656;0.0198;0.0625;0.9978;8;8
-1877.2168;690.5724;1290.8259;0.3103;0.4211;0.9383;-0.3457;-0.0000;0.3452;0.9369;-0.0558;0.0193;0.0524;0.9984;9;8
-1843.1529;776.7677;1286.1033;0.3448;0.4211;0.9212;-0.3892;-0.0000;0.3888;0.9202;-0.0459;0.0179;0.0423;0.9989;10;8
-1804.7844;861.9524;1282.2813;0.3793;0.4211;0.9019;-0.4320;-0.0000;0.4317;0.9013;-0.0358;0.0155;0.0323;0.9994;11;8
-1762.1938;945.7668;1279.3903;0.4138;0.4211;0.8806;-0.4738;-0.0000;0.4737;0.8803;-0.0256;0.0122;0.0226;0.9997;12;8
-1715.5028;1027.8583;1277.4528;0.4483;0.4211;0.8574;-0.5147;-0.0000;0.5146;0.8573;-0.0154;0.0079;0.0132;0.9999;13;8
-1664.8693;1107.8847;1276.4832;0.4828;0.4211;0.8323;-0.5544;-0.0000;0.5544;0.8323;-0.0051;0.0028;0.0042;1.0000;14;8
-1610.4844;1185.5182;1276.4885;0.5172;0.4211;0.8053;-0.5928;0.0000;0.5928;0.8053;0.0052;-0.0031;-0.0042;1.0000;15;8
-1552.5695;1260.4491;1277.4678;0.5517;0.4211;0.7767;-0.6299;-0.0000;0.6298;0.7766;0.0155;-0.0097;-0.0120;0.9999;16;8
-1491.3726;1332.3895;1279.4126;0.5862;0.4211;0.7463;-0.6656;-0.0000;0.6654;0.7461;0.0257;-0.0171;-0.0192;0.9997;17;8
-1427.1663;1401.0767;1282.3070;0.6207;0.4211;0.7144;-0.6998;-0.0000;0.6993;0.7139;0.0358;-0.0251;-0.0256;0.9994;18;8
-1360.2436;1466.2774;1286.1276;0.6552;0.4211;0.6809;-0.7323;-0.0000;0.7316;0.6802;0.0459;-0.0336;-0.0312;0.9989;19;8
-1290.9158;1527.7909;1290.8437;0.6897;0.4211;0.6461;-0.7632;-0.0000;0.7620;0.6451;0.0557;-0.0425;-0.0360;0.9984;20;8
-1219.5087;1585.4531;1296.4175;0.7241;0.4211;0.6101;-0.7923;-0.0000;0.7906;0.6088;0.0654;-0.0518;-0.0399;0.9979;21;8
-1146.3603;1639.1401;1302.8040;0.7586;0.4211;0.5730;-0.8195;-0.0000;0.8172;0.5714;0.0749;-0.0614;-0.0430;0.9972;22;8
-1071.8169;1688.7720;1309.9509;0.7931;0.4211;0.5352;-0.8447;-0.0000;0.8417;0.5333;0.0841;-0.0710;-0.0450;0.9965;23;8
-996.2308;1734.3164;1317.7993;0.8276;0.4211;0.4969;-0.8678;-0.0000;0.8640;0.4948;0.0930;-0.0807;-0.0462;0.9957;24;8
-919.9567;1775.7922;1326.2832;0.8621;0.4211;0.4586;-0.8887;-0.0000;0.8841;0.4562;0.1014;-0.0901;-0.0465;0.9948;25;8
-843.3490;1813.2733;1335.3300;0.8966;0.4211;0.4206;-0.9073;-0.0000;0.9018;0.4181;0.1094;-0.0993;-0.0460;0.9940;26;8
-766.7587;1846.8925;1344.8602;0.9310;0.4211;0.3836;-0.9235;-0.0000;0.9172;0.3810;0.1168;-0.1079;-0.0448;0.9931;27;8
-690.5300;1876.8446;1354.7878;0.9655;0.4211;0.3483;-0.9374;0.0000;0.9302;0.3457;0.1236;-0.1159;-0.0431;0.9923;28;8
-614.9978;1903.3909;1365.0203;1.0000;0.4211;0.3156;-0.9489;0.0000;0.9409;0.3129;0.1297;-0.1231;-0.0409;0.9916;29;8
-1999.8495;-72.6362;1285.4129;0.0000;0.4737;0.9998;0.0205;0.0001;-0.0202;0.9893;-0.1442;-0.0030;0.1442;0.9895;0;9
-2000.2475;7.1546;1274.0338;0.0345;0.4737;0.9999;-0.0116;0.0000;0.0115;0.9904;-0.1379;0.0016;0.1379;0.9904;1;9
-1997.8694;88.8740;1262.9453;0.0690;0.4737;0.9989;-0.0475;0.0000;0.0470;0.9903;-0.1307;0.0062;0.1305;0.9914;2;9
-1992.3070;172.2662;1252.2657;0.1034;0.4737;0.9963;-0.0863;-0.0000;0.0856;0.9887;-0.1226;0.0106;0.1222;0.9925;3;9
-1983.2186;257.0491;1242.1033;0.1379;0.4737;0.9919;-0.1273;-0.0000;0.1265;0.9854;-0.1139;0.0145;0.1130;0.9935;4;9
-1970.3262;342.9180;1232.5571;0.1724;0.4737;0.9855;-0.1699;-0.0000;0.1690;0.9801;-0.1045;0.0178;0.1030;0.9945;5;9
-1953.4128;429.5492;1223.7163;0.2069;0.4737;0.9769;-0.2135;-0.0000;0.2125;0.9726;-0.0947;0.0202;0.0925;0.9955;6;9
-1932.3185;516.6040;1215.6611;0.2414;0.4737;0.9663;-0.2576;-0.0000;0.2567;0.9628;-0.0844;0.0218;0.0815;0.9964;7;9
-1906.9384;603.7317;1208.4618;0.2759;0.4737;0.9534;-0.3018;-0.0000;0.3009;0.9508;-0.0737;0.0223;0.0703;0.9973;8;9
-1877.2187;690.5743;1202.1800;0.3103;0.4737;0.9383;-0.3457;-0.0000;0.3450;0.9365;-0.0628;0.0217;0.0589;0.9980;9;9
-1843.1543;776.7691;1196.8679;0.3448;0.4737;0.9212;-0.3892;-0.0000;0.3887;0.9199;-0.0516;0.0201;0.0475;0.9987;10;9
-1804.7853;861.9534;1192.5685;0.3793;0.4737;0.9019;-0.4320;-0.0000;0.4316;0.9012;-0.0403;0.0174;0.0363;0.9992;11;9
-1762.1943;945.7674;1189.3161;0.4138;0.4737;0.8806;-0.4738;-0.0000;0.4736;0.8802;-0.0288;0.0137;0.0254;0.9996;12;9
-1715.5029;1027.8586;1187.1359;0.4483;0.4737;0.8574;-0.5147;-0.0000;0.5146;0.8573;-0.0173;0.0089;0.0148;0.9999;13;9
-1664.8692;1107.8847;1186.0444;0.4828;0.4737;0.8323;-0.5544;0.0000;0.5544;0.8323;-0.0057;0.0032;0.0048;1.0000;14;9
-1610.4843;1185.5181;1186.0494;0.5172;0.4737;0.8053;-0.5928;0.0000;0.5928;0.8053;0.0058;-0.0035;-0.0047;1.0000;15;9
-1552.5694;1260.4490;1187.1501;0.5517;0.4737;0.7767;-0.6299;0.0000;0.6298;0.7765;0.0174;-0.0110;-0.0135;0.9998;16;9
-1491.3728;1332.3895;1189.3370;0.5862;0.4737;0.7463;-0.6656;0.0000;0.6653;0.7460;0.0289;-0.0192;-0.0216;0.9996;17;9
-1427.1667;1401.0770;1192.5924;0.6207;0.4737;0.7144;-0.6998;-0.0000;0.6992;0.7138;0.0403;-0.0282;-0.0288;0.9992;18;9
-1360.2445;1466.2780;1196.8901;0.6552;0.4737;0.6809;-0.7323;-0.0000;0.7314;0.6800;0.0516;-0.0378;-0.0351;0.9987;19;9
-1290.9171;1527.7918;1202.1957;0.6897;0.4737;0.6461;-0.7632;-0.0000;0.7617;0.6449;0.0627;-0.0478;-0.0405;0.9980;20;9
-1219.5105;1585.4544;1208.4666;0.7241;0.4737;0.6101;-0.7923;-0.0000;0.7902;0.6084;0.0736;-0.0583;-0.0449;0.9973;21;9
-1146.3625;1639.1418;1215.6521;0.7586;0.4737;0.5731;-0.8195;-0.0000;0.8166;0.5710;0.0842;-0.0690;-0.0483;0.9964;22;9
-1071.8194;1688.7740;1223.6934;0.7931;0.4737;0.5352;-0.8447;-0.0000;0.8409;0.5328;0.0946;-0.0799;-0.0506;0.9955;23;9
-996.2335;1734.3185;1232.5242;0.8276;0.4737;0.4969;-0.8678;-0.0000;0.8630;0.4942;0.1045;-0.0907;-0.0520;0.9945;24;9
-919.9593;1775.7942;1242.0698;0.8621;0.4737;0.4585;-0.8887;-0.0000;0.8829;0.4556;0.1140;-0.1013;-0.0523;0.9935;25;9
-843.3511;1813.2750;1252.2483;0.8966;0.4737;0.4206;-0.9073;-0.0000;0.9004;0.4174;0.1229;-0.1115;-0.0517;0.9924;26;9
-766.7599;1846.8934;1262.9698;0.9310;0.4737;0.3836;-0.9235;-0.0000;0.9155;0.3803;0.1312;-0.1212;-0.0503;0.9914;27;9
-690.5297;1876.8444;1274.1371;0.9655;0.4737;0.3483;-0.9374;0.0000;0.9283;0.3449;0.1388;-0.1301;-0.0483;0.9903;28;9
-614.9953;1903.3888;1285.6453;1.0000;0.4737;0.3155;-0.9489;0.0000;0.9388;0.3122;0.1455;-0.1381;-0.0459;0.9894;29;9
-1999.8441;-72.6407;1206.0259;0.0000;0.5263;0.9998;0.0205;0.0001;-0.0202;0.9869;-0.1600;-0.0033;0.1599;0.9871;0;10
-2000.2451;7.1528;1193.3746;0.0345;0.5263;0.9999;-0.0115;0.0000;0.0114;0.9882;-0.1530;0.0017;0.1530;0.9882;1;10
-1997.8692;88.8741;1181.0494;0.0690;0.5263;0.9989;-0.0474;0.0000;0.0469;0.9883;-0.1449;0.0069;0.1448;0.9894;2;10
-1992.3083;172.2676;1169.1808;0.1034;0.5263;0.9963;-0.0863;-0.0000;0.0855;0.9870;-0.1360;0.0118;0.1355;0.9907;3;10
-1983.2207;257.0513;1157.8886;0.1379;0.5263;0.9919;-0.1273;-0.0000;0.1263;0.9839;-0.1263;0.0161;0.1253;0.9920;4;10
-1970.3288;342.9206;1147.2821;0.1724;0.5263;0.9855;-0.1699;-0.0000;0.1688;0.9788;-0.1160;0.0197;0.1143;0.9933;5;10
-1953.4154;429.5519;1137.4601;0.2069;0.5263;0.9769;-0.2135;-0.0000;0.2123;0.9715;-0.1051;0.0225;0.1026;0.9945;6;10
-1932.3209;516.6064;1128.5112;0.2414;0.5263;0.9663;-0.2576;-0.0000;0.2564;0.9620;-0.0937;0.0242;0.0905;0.9956;7;10
-1906.9404;603.7339;1120.5133;0.2759;0.5263;0.9534;-0.3018;-0.0000;0.3008;0.9502;-0.0818;0.0247;0.0780;0.9966;8;10
-1877.2202;690.5759;1113.5346;0.3103;0.5263;0.9383;-0.3457;-0.0000;0.3449;0.9360;-0.0697;0.0241;0.0654;0.9976;9;10
-1843.1553;776.7703;1107.6329;0.3448;0.5263;0.9211;-0.3892;-0.0000;0.3886;0.9196;-0.0573;0.0223;0.0528;0.9984;10;10
-1804.7858;861.9540;1102.8562;0.3793;0.5263;0.9019;-0.4320;-0.0000;0.4315;0.9010;-0.0448;0.0193;0.0404;0.9990;11;10
-1762.1943;945.7676;1099.2423;0.4138;0.5263;0.8806;-0.4738;0.0000;0.4736;0.8802;-0.0320;0.0152;0.0282;0.9995;12;10
-1715.5026;1027.8584;1096.8194;0.4483;0.5263;0.8574;-0.5147;0.0000;0.5146;0.8572;-0.0192;0.0099;0.0165;0.9998;13;10
-1664.8686;1107.8843;1095.6060;0.4828;0.5263;0.8323;-0.5544;0.0000;0.5544;0.8322;-0.0064;0.0035;0.0053;1.0000;14;10
-1610.4836;1185.5175;1095.6107;0.5172;0.5263;0.8053;-0.5928;0.0000;0.5928;0.8053;0.0065;-0.0039;-0.0052;1.0000;15;10
-1552.5687;1260.4484;1096.8327;0.5517;0.5263;0.7767;-0.6299;0.0000;0.6298;0.7765;0.0193;-0.0122;-0.0150;0.9998;16;10
-1491.3723;1332.3890;1099.2618;0.5862;0.5263;0.7463;-0.6656;0.0000;0.6652;0.7459;0.0321;-0.0214;-0.0239;0.9995;17;10
-1427.1666;1401.0767;1102.8782;0.6207;0.5263;0.7144;-0.6998;0.0000;0.6991;0.7137;0.0448;-0.0313;-0.0320;0.9990;18;10
-1360.2447;1466.2779;1107.6530;0.6552;0.5263;0.6809;-0.7323;0.0000;0.7311;0.6798;0.0573;-0.0420;-0.0390;0.9984;19;10
-1290.9178;1527.7921;1113.5480;0.6897;0.5263;0.6461;-0.7632;-0.0000;0.7614;0.6446;0.0696;-0.0531;-0.0450;0.9976;20;10
-1219.5118;1585.4551;1120.5160;0.7241;0.5263;0.6101;-0.7923;-0.0000;0.7897;0.6081;0.0817;-0.0647;-0.0499;0.9967;21;10
-1146.3642;1639.1429;1128.5005;0.7586;0.5263;0.5731;-0.8195;-0.0000;0.8159;0.5705;0.0935;-0.0766;-0.0536;0.9956;22;10
-1071.8215;1688.7754;1137.4363;0.7931;0.5263;0.5352;-0.8447;-0.0000;0.8400;0.5323;0.1050;-0.0886;-0.0562;0.9945;23;10
-996.2357;1734.3201;1147.2494;0.8276;0.5263;0.4969;-0.8678;-0.0000;0.8619;0.4936;0.1160;-0.1006;-0.0576;0.9933;24;10
-919.9615;1775.7958;1157.8567;0.8621;0.5263;0.4585;-0.8887;-0.0000;0.8815;0.4549;0.1264;-0.1124;-0.0580;0.9920;25;10
-843.3530;1813.2762;1169.1669;0.8966;0.5263;0.4206;-0.9073;-0.0000;0.8988;0.4166;0.1363;-0.1237;-0.0573;0.9907;26;10
-766.7609;1846.8940;1181.0798;0.9310;0.5263;0.3836;-0.9235;-0.0000;0.9137;0.3795;0.1455;-0.1344;-0.0558;0.9894;27;10
-690.5293;1876.8437;1193.4867;0.9655;0.5263;0.3483;-0.9374;0.0000;0.9262;0.3441;0.1538;-0.1442;-0.0536;0.9881;28;10
-614.9927;1903.3865;1206.2707;1.0000;0.5263;0.3155;-0.9489;0.0000;0.9365;0.3114;0.1613;-0.1530;-0.0508;0.9869;29;10
-1999.8387;-72.6451;1126.6387;0.0000;0.5789;0.9998;0.0206;0.0001;-0.0202;0.9843;-0.1756;-0.0037;0.1755;0.9845;0;11
-2000.2426;7.1510;1112.7152;0.0345;0.5789;0.9999;-0.0115;0.0000;0.0113;0.9857;-0.1679;0.0019;0.1679;0.9858;1;11
-1997.8688;88.8741;1099.1535;0.0690;0.5789;0.9989;-0.0474;0.0000;0.0468;0.9861;-0.1591;0.0075;0.1589;0.9873;2;11
-1992.3092;172.2689;1086.0961;0.1034;0.5789;0.9963;-0.0863;-0.0000;0.0853;0.9851;-0.1494;0.0129;0.1488;0.9888;3;11
-1983.2224;257.0533;1073.6742;0.1379;0.5789;0.9919;-0.1273;-0.0000;0.1261;0.9823;-0.1388;0.0177;0.1376;0.9903;4;11
-1970.3308;342.9229;1062.0076;0.1724;0.5789;0.9855;-0.1699;-0.0000;0.1685;0.9774;-0.1274;0.0217;0.1255;0.9919;5;11
-1953.4174;429.5542;1051.2045;0.2069;0.5789;0.9769;-0.2135;-0.0000;0.2121;0.9704;-0.1154;0.0247;0.1128;0.9933;6;11
-1932.3226;516.6084;1041.3619;0.2414;0.5789;0.9663;-0.2576;-0.0000;0.2562;0.9611;-0.1029;0.0265;0.0994;0.9947;7;11
-1906.9416;603.7354;1032.5654;0.2759;0.5789;0.9534;-0.3018;-0.0000;0.3005;0.9495;-0.0900;0.0272;0.0858;0.9959;8;11
-1877.2209;690.5770;1024.8899;0.3103;0.5789;0.9383;-0.3457;-0.0000;0.3447;0.9356;-0.0766;0.0265;0.0719;0.9971;9;11
-1843.1554;776.7708;1018.3987;0.3448;0.5789;0.9211;-0.3892;0.0000;0.3884;0.9193;-0.0630;0.0245;0.0581;0.9980;10;11
-1804.7853;861.9540;1013.1446;0.3793;0.5789;0.9019;-0.4320;0.0000;0.4315;0.9008;-0.0492;0.0212;0.0444;0.9988;11;11
-1762.1933;945.7671;1009.1693;0.4138;0.5789;0.8806;-0.4739;0.0000;0.4736;0.8801;-0.0352;0.0167;0.0310;0.9994;12;11
-1715.5012;1027.8574;1006.5037;0.4483;0.5789;0.8574;-0.5147;0.0000;0.5146;0.8572;-0.0212;0.0109;0.0182;0.9998;13;11
-1664.8670;1107.8830;1005.1683;0.4828;0.5789;0.8323;-0.5544;0.0000;0.5544;0.8322;-0.0070;0.0039;0.0059;1.0000;14;11
-1610.4819;1185.5160;1005.1727;0.5172;0.5789;0.8053;-0.5928;0.0000;0.5928;0.8053;0.0071;-0.0042;-0.0057;1.0000;15;11
